,Series_reference,Data_value,Suppressed
2310,BDCQ.SF1IICT,7115.619,
2311,BDCQ.SF1IICT,7232.917,
2312,BDCQ.SF1IICT,7326.97,
2313,BDCQ.SF1IICT,7352.346,
2314,BDCQ.SF1IICT,7390.502,
2315,BDCQ.SF1IICT,7449.414,
2316,BDCQ.SF1IICT,7584.002,
2317,BDCQ.SF1IICT,7705.418,
2318,BDCQ.SF1IICT,7783.829,
2319,BDCQ.SF1IICT,7875.849,
2320,BDCQ.SF1IICT,7977.426,
2321,BDCQ.SF1IICT,8099.625,
2322,BDCQ.SF1IICT,8213.789,
2323,BDCQ.SF1IICT,8259.015,
2324,BDCQ.SF1IICT,8216.166,
2325,BDCQ.SF1IICT,,
2326,BDCQ.SF1IICT,,
2327,BDCQ.SF1IICT,,
2328,BDCQ.SF1IICT,,
2329,BDCQ.SF1IICT,,
2330,BDCQ.SF1IICT,,
2331,BDCQ.SF1IICT,,
2332,BDCQ.SF1IICT,,
2333,BDCQ.SF1IICT,,
2334,BDCQ.SF1IICT,,
2335,BDCQ.SF1IICT,,
2336,BDCQ.SF1IICT,,
2337,BDCQ.SF1IICT,,
2338,BDCQ.SF1IICT,,
2339,BDCQ.SF1IICT,,
2340,BDCQ.SF1JJ1CA,3497.474,
2341,BDCQ.SF1JJ1CA,3686.892,
2342,BDCQ.SF1JJ1CA,3726.496,
2343,BDCQ.SF1JJ1CA,3646.739,
2344,BDCQ.SF1JJ1CA,3605.416,
2345,BDCQ.SF1JJ1CA,3742.768,
2346,BDCQ.SF1JJ1CA,3687.847,
2347,BDCQ.SF1JJ1CA,3637.454,
2348,BDCQ.SF1JJ1CA,3706.952,
2349,BDCQ.SF1JJ1CA,3741.137,
2350,BDCQ.SF1JJ1CA,3752.926,
2351,BDCQ.SF1JJ1CA,3670.674,
2352,BDCQ.SF1JJ1CA,3830.499,
2353,BDCQ.SF1JJ1CA,3728.969,
2354,BDCQ.SF1JJ1CA,4045.656,
2355,BDCQ.SF1JJ1CA,3724.404,
2356,BDCQ.SF1JJ1CA,3515.44,
2357,BDCQ.SF1JJ1CA,3713.045,
2358,BDCQ.SF1JJ1CA,4000.303,
2359,BDCQ.SF1JJ1CA,3794.209,
2360,BDCQ.SF1JJ1CA,4041.381,
2361,BDCQ.SF1JJ1CA,3953.567,
2362,BDCQ.SF1JJ1CA,4549.585,
2363,BDCQ.SF1JJ1CA,3972.409,
2364,BDCQ.SF1JJ1CA,4206.414,
2365,BDCQ.SF1JJ1CA,4236.58,
2366,BDCQ.SF1JJ1CA,4469.407,
2367,BDCQ.SF1JJ1CA,4274.645,
2368,BDCQ.SF1JJ1CA,4458.778,
2369,BDCQ.SF1JJ1CA,4675.892,
2370,BDCQ.SF1JJ1CS,3497.474,
2371,BDCQ.SF1JJ1CS,3686.892,
2372,BDCQ.SF1JJ1CS,3726.496,
2373,BDCQ.SF1JJ1CS,3646.739,
2374,BDCQ.SF1JJ1CS,3605.416,
2375,BDCQ.SF1JJ1CS,3742.768,
2376,BDCQ.SF1JJ1CS,3687.847,
2377,BDCQ.SF1JJ1CS,3637.454,
2378,BDCQ.SF1JJ1CS,3706.952,
2379,BDCQ.SF1JJ1CS,3741.137,
2380,BDCQ.SF1JJ1CS,3752.926,
2381,BDCQ.SF1JJ1CS,3670.674,
2382,BDCQ.SF1JJ1CS,3830.499,
2383,BDCQ.SF1JJ1CS,3728.969,
2384,BDCQ.SF1JJ1CS,4045.656,
2385,BDCQ.SF1JJ1CS,3724.404,
2386,BDCQ.SF1JJ1CS,3515.44,
2387,BDCQ.SF1JJ1CS,3713.045,
2388,BDCQ.SF1JJ1CS,4000.303,
2389,BDCQ.SF1JJ1CS,3794.209,
2390,BDCQ.SF1JJ1CS,4041.381,
2391,BDCQ.SF1JJ1CS,3953.567,
2392,BDCQ.SF1JJ1CS,4549.585,
2393,BDCQ.SF1JJ1CS,3972.409,
2394,BDCQ.SF1JJ1CS,4206.414,
2395,BDCQ.SF1JJ1CS,4236.58,
2396,BDCQ.SF1JJ1CS,4469.407,
2397,BDCQ.SF1JJ1CS,4274.645,
2398,BDCQ.SF1JJ1CS,4458.778,
2399,BDCQ.SF1JJ1CS,4675.892,
2400,BDCQ.SF1JJ1CT,3542.287,
2401,BDCQ.SF1JJ1CT,3644.676,
2402,BDCQ.SF1JJ1CT,3686.664,
2403,BDCQ.SF1JJ1CT,3672.38,
2404,BDCQ.SF1JJ1CT,3663.181,
2405,BDCQ.SF1JJ1CT,3677.529,
2406,BDCQ.SF1JJ1CT,3684.742,
2407,BDCQ.SF1JJ1CT,3680.042,
2408,BDCQ.SF1JJ1CT,3698.186,
2409,BDCQ.SF1JJ1CT,3722.21,
2410,BDCQ.SF1JJ1CT,3735.352,
2411,BDCQ.SF1JJ1CT,3725.179,
2412,BDCQ.SF1JJ1CT,3773.301,
2413,BDCQ.SF1JJ1CT,3838.661,
2414,BDCQ.SF1JJ1CT,3876.655,
2415,BDCQ.SF1JJ1CT,,
2416,BDCQ.SF1JJ1CT,,
2417,BDCQ.SF1JJ1CT,,
2418,BDCQ.SF1JJ1CT,,
2419,BDCQ.SF1JJ1CT,,
2420,BDCQ.SF1JJ1CT,,
2421,BDCQ.SF1JJ1CT,,
2422,BDCQ.SF1JJ1CT,,
2423,BDCQ.SF1JJ1CT,,
2424,BDCQ.SF1JJ1CT,,
2425,BDCQ.SF1JJ1CT,,
2426,BDCQ.SF1JJ1CT,,
2427,BDCQ.SF1JJ1CT,,
2428,BDCQ.SF1JJ1CT,,
2429,BDCQ.SF1JJ1CT,,
2430,BDCQ.SF1JJCA,3497.474,
2431,BDCQ.SF1JJCA,3686.892,
2432,BDCQ.SF1JJCA,3726.496,
2433,BDCQ.SF1JJCA,3646.739,
2434,BDCQ.SF1JJCA,3605.416,
2435,BDCQ.SF1JJCA,3742.768,
2436,BDCQ.SF1JJCA,3687.847,
2437,BDCQ.SF1JJCA,3637.454,
2438,BDCQ.SF1JJCA,3706.952,
2439,BDCQ.SF1JJCA,3741.137,
2440,BDCQ.SF1JJCA,3752.926,
2441,BDCQ.SF1JJCA,3670.674,
2442,BDCQ.SF1JJCA,3830.499,
2443,BDCQ.SF1JJCA,3728.969,
2444,BDCQ.SF1JJCA,4045.656,
2445,BDCQ.SF1JJCA,3724.404,
2446,BDCQ.SF1JJCA,3515.44,
2447,BDCQ.SF1JJCA,3713.045,
2448,BDCQ.SF1JJCA,4000.303,
2449,BDCQ.SF1JJCA,3794.209,
2450,BDCQ.SF1JJCA,4041.381,
2451,BDCQ.SF1JJCA,3953.567,
2452,BDCQ.SF1JJCA,4549.585,
2453,BDCQ.SF1JJCA,3972.409,
2454,BDCQ.SF1JJCA,4206.414,
2455,BDCQ.SF1JJCA,4236.58,
2456,BDCQ.SF1JJCA,4469.407,
2457,BDCQ.SF1JJCA,4274.645,
2458,BDCQ.SF1JJCA,4458.778,
2459,BDCQ.SF1JJCA,4675.892,
2460,BDCQ.SF1JJCS,3497.474,
2461,BDCQ.SF1JJCS,3686.892,
2462,BDCQ.SF1JJCS,3726.496,
2463,BDCQ.SF1JJCS,3646.739,
2464,BDCQ.SF1JJCS,3605.416,
2465,BDCQ.SF1JJCS,3742.768,
2466,BDCQ.SF1JJCS,3687.847,
2467,BDCQ.SF1JJCS,3637.454,
2468,BDCQ.SF1JJCS,3706.952,
2469,BDCQ.SF1JJCS,3741.137,
2470,BDCQ.SF1JJCS,3752.926,
2471,BDCQ.SF1JJCS,3670.674,
2472,BDCQ.SF1JJCS,3830.499,
2473,BDCQ.SF1JJCS,3728.969,
2474,BDCQ.SF1JJCS,4045.656,
2475,BDCQ.SF1JJCS,3724.404,
2476,BDCQ.SF1JJCS,3515.44,
2477,BDCQ.SF1JJCS,3713.045,
2478,BDCQ.SF1JJCS,4000.303,
2479,BDCQ.SF1JJCS,3794.209,
2480,BDCQ.SF1JJCS,4041.381,
2481,BDCQ.SF1JJCS,3953.567,
2482,BDCQ.SF1JJCS,4549.585,
2483,BDCQ.SF1JJCS,3972.409,
2484,BDCQ.SF1JJCS,4206.414,
2485,BDCQ.SF1JJCS,4236.58,
2486,BDCQ.SF1JJCS,4469.407,
2487,BDCQ.SF1JJCS,4274.645,
2488,BDCQ.SF1JJCS,4458.778,
2489,BDCQ.SF1JJCS,4675.892,
2490,BDCQ.SF1JJCT,3542.287,
2491,BDCQ.SF1JJCT,3644.676,
2492,BDCQ.SF1JJCT,3686.664,
2493,BDCQ.SF1JJCT,3672.38,
2494,BDCQ.SF1JJCT,3663.181,
2495,BDCQ.SF1JJCT,3677.529,
2496,BDCQ.SF1JJCT,3684.742,
2497,BDCQ.SF1JJCT,3680.042,
2498,BDCQ.SF1JJCT,3698.186,
2499,BDCQ.SF1JJCT,3722.21,
2500,BDCQ.SF1JJCT,3735.352,
2501,BDCQ.SF1JJCT,3725.179,
2502,BDCQ.SF1JJCT,3773.301,
2503,BDCQ.SF1JJCT,3838.661,
2504,BDCQ.SF1JJCT,3876.655,
2505,BDCQ.SF1JJCT,,
2506,BDCQ.SF1JJCT,,
2507,BDCQ.SF1JJCT,,
2508,BDCQ.SF1JJCT,,
2509,BDCQ.SF1JJCT,,
2510,BDCQ.SF1JJCT,,
2511,BDCQ.SF1JJCT,,
2512,BDCQ.SF1JJCT,,
2513,BDCQ.SF1JJCT,,
2514,BDCQ.SF1JJCT,,
2515,BDCQ.SF1JJCT,,
2516,BDCQ.SF1JJCT,,
2517,BDCQ.SF1JJCT,,
2518,BDCQ.SF1JJCT,,
2519,BDCQ.SF1JJCT,,
2520,BDCQ.SF1LL1CA,6792.689,
2521,BDCQ.SF1LL1CA,6352.806,
2522,BDCQ.SF1LL1CA,7496.077,
2523,BDCQ.SF1LL1CA,6480.287,
2524,BDCQ.SF1LL1CA,7125.573,
2525,BDCQ.SF1LL1CA,6531.226,
2526,BDCQ.SF1LL1CA,8050.852,
2527,BDCQ.SF1LL1CA,7031.13,
2528,BDCQ.SF1LL1CA,8043.255,
2529,BDCQ.SF1LL1CA,7672.916,
2530,BDCQ.SF1LL1CA,8219.079,
2531,BDCQ.SF1LL1CA,7411.122,
2532,BDCQ.SF1LL1CA,7680.969,
2533,BDCQ.SF1LL1CA,7895.094,
2534,BDCQ.SF1LL1CA,8476.769,
2535,BDCQ.SF1LL1CA,7785.523,
2536,BDCQ.SF1LL1CA,6844.56,
2537,BDCQ.SF1LL1CA,7716.117,
2538,BDCQ.SF1LL1CA,8908.61,
2539,BDCQ.SF1LL1CA,8420.492,
2540,BDCQ.SF1LL1CA,9153.746,
2541,BDCQ.SF1LL1CA,8960.461,
2542,BDCQ.SF1LL1CA,9267.458,
2543,BDCQ.SF1LL1CA,8502.928,
2544,BDCQ.SF1LL1CA,8890.599,
2545,BDCQ.SF1LL1CA,8533.809,
2546,BDCQ.SF1LL1CA,8833.138,
2547,BDCQ.SF1LL1CA,8337.541,
2548,BDCQ.SF1LL1CA,9121.203,
2549,BDCQ.SF1LL1CA,9037.467,
2550,BDCQ.SF1LL1CS,6778.202,
2551,BDCQ.SF1LL1CS,6651.517,
2552,BDCQ.SF1LL1CS,6804.911,
2553,BDCQ.SF1LL1CS,6889.94,
2554,BDCQ.SF1LL1CS,7092.966,
2555,BDCQ.SF1LL1CS,6818.654,
2556,BDCQ.SF1LL1CS,7377.307,
2557,BDCQ.SF1LL1CS,7445.522,
2558,BDCQ.SF1LL1CS,7972.858,
2559,BDCQ.SF1LL1CS,7977.089,
2560,BDCQ.SF1LL1CS,7618.297,
2561,BDCQ.SF1LL1CS,7821.164,
2562,BDCQ.SF1LL1CS,7580.979,
2563,BDCQ.SF1LL1CS,8146.014,
2564,BDCQ.SF1LL1CS,7978.289,
2565,BDCQ.SF1LL1CS,8160.16,
2566,BDCQ.SF1LL1CS,6751.034,
2567,BDCQ.SF1LL1CS,7903.405,
2568,BDCQ.SF1LL1CS,8471.46,
2569,BDCQ.SF1LL1CS,8802.771,
2570,BDCQ.SF1LL1CS,9013.862,
2571,BDCQ.SF1LL1CS,9140.882,
2572,BDCQ.SF1LL1CS,8861.678,
2573,BDCQ.SF1LL1CS,8884.896,
2574,BDCQ.SF1LL1CS,8744.172,
2575,BDCQ.SF1LL1CS,8688.523,
2576,BDCQ.SF1LL1CS,8457.277,
2577,BDCQ.SF1LL1CS,8730.97,
2578,BDCQ.SF1LL1CS,8956.702,
2579,BDCQ.SF1LL1CS,9189.129,
2580,BDCQ.SF1LL1CT,6869.356,
2581,BDCQ.SF1LL1CT,6690.575,
2582,BDCQ.SF1LL1CT,6782.996,
2583,BDCQ.SF1LL1CT,6884.339,
2584,BDCQ.SF1LL1CT,6957.773,
2585,BDCQ.SF1LL1CT,7037.319,
2586,BDCQ.SF1LL1CT,7244.94,
2587,BDCQ.SF1LL1CT,7585.331,
2588,BDCQ.SF1LL1CT,7840.118,
2589,BDCQ.SF1LL1CT,7888.583,
2590,BDCQ.SF1LL1CT,7781.045,
2591,BDCQ.SF1LL1CT,7701.138,
2592,BDCQ.SF1LL1CT,7785.718,
2593,BDCQ.SF1LL1CT,7941.12,
2594,BDCQ.SF1LL1CT,8083.536,
2595,BDCQ.SF1LL1CT,,
2596,BDCQ.SF1LL1CT,,
2597,BDCQ.SF1LL1CT,,
2598,BDCQ.SF1LL1CT,,
2599,BDCQ.SF1LL1CT,,
2600,BDCQ.SF1LL1CT,,
2601,BDCQ.SF1LL1CT,,
2602,BDCQ.SF1LL1CT,,
2603,BDCQ.SF1LL1CT,,
2604,BDCQ.SF1LL1CT,,
2605,BDCQ.SF1LL1CT,,
2606,BDCQ.SF1LL1CT,,
2607,BDCQ.SF1LL1CT,,
2608,BDCQ.SF1LL1CT,,
2609,BDCQ.SF1LL1CT,,
2610,BDCQ.SF1LLCA,6792.689,
2611,BDCQ.SF1LLCA,6352.806,
2612,BDCQ.SF1LLCA,7496.077,
2613,BDCQ.SF1LLCA,6480.287,
2614,BDCQ.SF1LLCA,7125.573,
2615,BDCQ.SF1LLCA,6531.226,
2616,BDCQ.SF1LLCA,8050.852,
2617,BDCQ.SF1LLCA,7031.13,
2618,BDCQ.SF1LLCA,8043.255,
2619,BDCQ.SF1LLCA,7672.916,
2620,BDCQ.SF1LLCA,8219.079,
2621,BDCQ.SF1LLCA,7411.122,
2622,BDCQ.SF1LLCA,7680.969,
2623,BDCQ.SF1LLCA,7895.094,
2624,BDCQ.SF1LLCA,8476.769,
2625,BDCQ.SF1LLCA,7785.523,
2626,BDCQ.SF1LLCA,6844.56,
2627,BDCQ.SF1LLCA,7716.117,
2628,BDCQ.SF1LLCA,8908.61,
2629,BDCQ.SF1LLCA,8420.492,
2630,BDCQ.SF1LLCA,9153.746,
2631,BDCQ.SF1LLCA,8960.461,
2632,BDCQ.SF1LLCA,9267.458,
2633,BDCQ.SF1LLCA,8502.928,
2634,BDCQ.SF1LLCA,8890.599,
2635,BDCQ.SF1LLCA,8533.809,
2636,BDCQ.SF1LLCA,8833.138,
2637,BDCQ.SF1LLCA,8337.541,
2638,BDCQ.SF1LLCA,9121.203,
2639,BDCQ.SF1LLCA,9037.467,
2640,BDCQ.SF1LLCS,6778.202,
2641,BDCQ.SF1LLCS,6651.517,
2642,BDCQ.SF1LLCS,6804.911,
2643,BDCQ.SF1LLCS,6889.94,
2644,BDCQ.SF1LLCS,7092.966,
2645,BDCQ.SF1LLCS,6818.654,
2646,BDCQ.SF1LLCS,7377.307,
2647,BDCQ.SF1LLCS,7445.522,
2648,BDCQ.SF1LLCS,7972.858,
2649,BDCQ.SF1LLCS,7977.089,
2650,BDCQ.SF1LLCS,7618.297,
2651,BDCQ.SF1LLCS,7821.164,
2652,BDCQ.SF1LLCS,7580.979,
2653,BDCQ.SF1LLCS,8146.014,
2654,BDCQ.SF1LLCS,7978.289,
2655,BDCQ.SF1LLCS,8160.16,
2656,BDCQ.SF1LLCS,6751.034,
2657,BDCQ.SF1LLCS,7903.405,
2658,BDCQ.SF1LLCS,8471.46,
2659,BDCQ.SF1LLCS,8802.771,
2660,BDCQ.SF1LLCS,9013.862,
2661,BDCQ.SF1LLCS,9140.882,
2662,BDCQ.SF1LLCS,8861.678,
2663,BDCQ.SF1LLCS,8884.896,
2664,BDCQ.SF1LLCS,8744.172,
2665,BDCQ.SF1LLCS,8688.523,
2666,BDCQ.SF1LLCS,8457.277,
2667,BDCQ.SF1LLCS,8730.97,
2668,BDCQ.SF1LLCS,8956.702,
2669,BDCQ.SF1LLCS,9189.129,
2670,BDCQ.SF1LLCT,6869.356,
2671,BDCQ.SF1LLCT,6690.575,
2672,BDCQ.SF1LLCT,6782.996,
2673,BDCQ.SF1LLCT,6884.339,
2674,BDCQ.SF1LLCT,6957.773,
2675,BDCQ.SF1LLCT,7037.319,
2676,BDCQ.SF1LLCT,7244.94,
2677,BDCQ.SF1LLCT,7585.331,
2678,BDCQ.SF1LLCT,7840.118,
2679,BDCQ.SF1LLCT,7888.583,
2680,BDCQ.SF1LLCT,7781.045,
2681,BDCQ.SF1LLCT,7701.138,
2682,BDCQ.SF1LLCT,7785.718,
2683,BDCQ.SF1LLCT,7941.12,
2684,BDCQ.SF1LLCT,8083.536,
2685,BDCQ.SF1LLCT,,
2686,BDCQ.SF1LLCT,,
2687,BDCQ.SF1LLCT,,
2688,BDCQ.SF1LLCT,,
2689,BDCQ.SF1LLCT,,
2690,BDCQ.SF1LLCT,,
2691,BDCQ.SF1LLCT,,
2692,BDCQ.SF1LLCT,,
2693,BDCQ.SF1LLCT,,
2694,BDCQ.SF1LLCT,,
2695,BDCQ.SF1LLCT,,
2696,BDCQ.SF1LLCT,,
2697,BDCQ.SF1LLCT,,
2698,BDCQ.SF1LLCT,,
2699,BDCQ.SF1LLCT,,
2700,BDCQ.SF1MN1CA,8922.96,
2701,BDCQ.SF1MN1CA,8981.226,
2702,BDCQ.SF1MN1CA,8898.923,
2703,BDCQ.SF1MN1CA,8367.531,
2704,BDCQ.SF1MN1CA,9449.473,
2705,BDCQ.SF1MN1CA,9623.008,
2706,BDCQ.SF1MN1CA,9706.324,
2707,BDCQ.SF1MN1CA,9008.065,
2708,BDCQ.SF1MN1CA,10314.332,
2709,BDCQ.SF1MN1CA,10362.386,
2710,BDCQ.SF1MN1CA,10517.105,
2711,BDCQ.SF1MN1CA,9748.995,
2712,BDCQ.SF1MN1CA,10992.6,
2713,BDCQ.SF1MN1CA,11438.635,
2714,BDCQ.SF1MN1CA,11186.733,
2715,BDCQ.SF1MN1CA,10368.379,
2716,BDCQ.SF1MN1CA,10325.661,
2717,BDCQ.SF1MN1CA,11440.003,
2718,BDCQ.SF1MN1CA,11390.721,
2719,BDCQ.SF1MN1CA,10721.159,
2720,BDCQ.SF1MN1CA,12513.83,
2721,BDCQ.SF1MN1CA,12608.398,
2722,BDCQ.SF1MN1CA,13315.658,
2723,BDCQ.SF1MN1CA,12293.416,
2724,BDCQ.SF1MN1CA,13950.402,
2725,BDCQ.SF1MN1CA,14423.909,
2726,BDCQ.SF1MN1CA,14702.897,
2727,BDCQ.SF1MN1CA,13082.547,
2728,BDCQ.SF1MN1CA,15085.484,
2729,BDCQ.SF1MN1CA,15140.027,
2730,BDCQ.SF1MN1CS,8652.044,
2731,BDCQ.SF1MN1CS,8731.035,
2732,BDCQ.SF1MN1CS,8723.834,
2733,BDCQ.SF1MN1CS,9074.572,
2734,BDCQ.SF1MN1CS,9183.245,
2735,BDCQ.SF1MN1CS,9348.959,
2736,BDCQ.SF1MN1CS,9535.501,
2737,BDCQ.SF1MN1CS,9743.759,
2738,BDCQ.SF1MN1CS,10026.881,
2739,BDCQ.SF1MN1CS,10065.058,
2740,BDCQ.SF1MN1CS,10349.792,
2741,BDCQ.SF1MN1CS,10533.287,
2742,BDCQ.SF1MN1CS,10677.086,
2743,BDCQ.SF1MN1CS,11123.04,
2744,BDCQ.SF1MN1CS,11000.874,
2745,BDCQ.SF1MN1CS,11211.208,
2746,BDCQ.SF1MN1CS,10024.19,
2747,BDCQ.SF1MN1CS,11136.532,
2748,BDCQ.SF1MN1CS,11175.658,
2749,BDCQ.SF1MN1CS,11613.535,
2750,BDCQ.SF1MN1CS,12148.966,
2751,BDCQ.SF1MN1CS,12281.785,
2752,BDCQ.SF1MN1CS,13031.942,
2753,BDCQ.SF1MN1CS,13344.475,
2754,BDCQ.SF1MN1CS,13541.101,
2755,BDCQ.SF1MN1CS,14062.134,
2756,BDCQ.SF1MN1CS,14356.764,
2757,BDCQ.SF1MN1CS,14222.065,
2758,BDCQ.SF1MN1CS,14646.814,
2759,BDCQ.SF1MN1CS,14767.689,
2760,BDCQ.SF1MN1CT,8676.667,
2761,BDCQ.SF1MN1CT,8681.263,
2762,BDCQ.SF1MN1CT,8800.501,
2763,BDCQ.SF1MN1CT,9008.553,
2764,BDCQ.SF1MN1CT,9207.866,
2765,BDCQ.SF1MN1CT,9346.235,
2766,BDCQ.SF1MN1CT,9531.664,
2767,BDCQ.SF1MN1CT,9771.144,
2768,BDCQ.SF1MN1CT,9967.309,
2769,BDCQ.SF1MN1CT,10126.685,
2770,BDCQ.SF1MN1CT,10319.735,
2771,BDCQ.SF1MN1CT,10512.704,
2772,BDCQ.SF1MN1CT,10766.088,
2773,BDCQ.SF1MN1CT,10993.009,
2774,BDCQ.SF1MN1CT,11109.748,
2775,BDCQ.SF1MN1CT,,
2776,BDCQ.SF1MN1CT,,
2777,BDCQ.SF1MN1CT,,
2778,BDCQ.SF1MN1CT,,
2779,BDCQ.SF1MN1CT,,
2780,BDCQ.SF1MN1CT,,
2781,BDCQ.SF1MN1CT,,
2782,BDCQ.SF1MN1CT,,
2783,BDCQ.SF1MN1CT,,
2784,BDCQ.SF1MN1CT,,
2785,BDCQ.SF1MN1CT,,
2786,BDCQ.SF1MN1CT,,
2787,BDCQ.SF1MN1CT,,
2788,BDCQ.SF1MN1CT,,
2789,BDCQ.SF1MN1CT,,
2790,BDCQ.SF1MN2CA,4110.343,
2791,BDCQ.SF1MN2CA,3983.202,
2792,BDCQ.SF1MN2CA,3819.844,
2793,BDCQ.SF1MN2CA,3712.874,
2794,BDCQ.SF1MN2CA,4326.216,
2795,BDCQ.SF1MN2CA,4161.829,
2796,BDCQ.SF1MN2CA,4204.047,
2797,BDCQ.SF1MN2CA,4122.543,
2798,BDCQ.SF1MN2CA,4957.0,
2799,BDCQ.SF1MN2CA,4548.408,
2800,BDCQ.SF1MN2CA,4444.511,
2801,BDCQ.SF1MN2CA,4284.569,
2802,BDCQ.SF1MN2CA,4741.07,
2803,BDCQ.SF1MN2CA,4701.596,
2804,BDCQ.SF1MN2CA,4640.222,
2805,BDCQ.SF1MN2CA,4098.939,
2806,BDCQ.SF1MN2CA,3359.765,
2807,BDCQ.SF1MN2CA,3638.732,
2808,BDCQ.SF1MN2CA,3477.116,
2809,BDCQ.SF1MN2CA,3243.002,
2810,BDCQ.SF1MN2CA,4450.635,
2811,BDCQ.SF1MN2CA,4115.4,
2812,BDCQ.SF1MN2CA,3832.398,
2813,BDCQ.SF1MN2CA,3540.444,
2814,BDCQ.SF1MN2CA,5069.989,
2815,BDCQ.SF1MN2CA,5260.02,
2816,BDCQ.SF1MN2CA,5054.965,
2817,BDCQ.SF1MN2CA,4902.473,
2818,BDCQ.SF1MN2CA,5767.437,
2819,BDCQ.SF1MN2CA,5732.643,
2820,BDCQ.SF1MN2CS,3847.76,
2821,BDCQ.SF1MN2CS,3962.573,
2822,BDCQ.SF1MN2CS,3868.299,
2823,BDCQ.SF1MN2CS,3956.261,
2824,BDCQ.SF1MN2CS,4049.094,
2825,BDCQ.SF1MN2CS,4137.292,
2826,BDCQ.SF1MN2CS,4254.001,
2827,BDCQ.SF1MN2CS,4404.559,
2828,BDCQ.SF1MN2CS,4635.501,
2829,BDCQ.SF1MN2CS,4516.268,
2830,BDCQ.SF1MN2CS,4491.64,
2831,BDCQ.SF1MN2CS,4599.6,
2832,BDCQ.SF1MN2CS,4428.615,
2833,BDCQ.SF1MN2CS,4651.43,
2834,BDCQ.SF1MN2CS,4691.712,
2835,BDCQ.SF1MN2CS,4421.348,
2836,BDCQ.SF1MN2CS,3138.765,
2837,BDCQ.SF1MN2CS,3579.839,
2838,BDCQ.SF1MN2CS,3518.405,
2839,BDCQ.SF1MN2CS,3516.64,
2840,BDCQ.SF1MN2CS,4158.871,
2841,BDCQ.SF1MN2CS,4023.036,
2842,BDCQ.SF1MN2CS,3886.065,
2843,BDCQ.SF1MN2CS,3854.897,
2844,BDCQ.SF1MN2CS,4739.788,
2845,BDCQ.SF1MN2CS,5112.691,
2846,BDCQ.SF1MN2CS,5134.86,
2847,BDCQ.SF1MN2CS,5359.179,
2848,BDCQ.SF1MN2CS,5387.947,
2849,BDCQ.SF1MN2CS,5550.738,
2850,BDCQ.SF1MN2CT,3884.372,
2851,BDCQ.SF1MN2CT,3881.449,
2852,BDCQ.SF1MN2CT,3897.634,
2853,BDCQ.SF1MN2CT,3947.041,
2854,BDCQ.SF1MN2CT,4045.962,
2855,BDCQ.SF1MN2CT,4139.334,
2856,BDCQ.SF1MN2CT,4250.976,
2857,BDCQ.SF1MN2CT,4439.591,
2858,BDCQ.SF1MN2CT,4571.228,
2859,BDCQ.SF1MN2CT,4549.592,
2860,BDCQ.SF1MN2CT,4504.477,
2861,BDCQ.SF1MN2CT,4519.07,
2862,BDCQ.SF1MN2CT,4554.902,
2863,BDCQ.SF1MN2CT,4647.378,
2864,BDCQ.SF1MN2CT,4666.368,
2865,BDCQ.SF1MN2CT,,
2866,BDCQ.SF1MN2CT,,
2867,BDCQ.SF1MN2CT,,
2868,BDCQ.SF1MN2CT,,
2869,BDCQ.SF1MN2CT,,
2870,BDCQ.SF1MN2CT,,
2871,BDCQ.SF1MN2CT,,
2872,BDCQ.SF1MN2CT,,
2873,BDCQ.SF1MN2CT,,
2874,BDCQ.SF1MN2CT,,
2875,BDCQ.SF1MN2CT,,
2876,BDCQ.SF1MN2CT,,
2877,BDCQ.SF1MN2CT,,
2878,BDCQ.SF1MN2CT,,
2879,BDCQ.SF1MN2CT,,
2880,BDCQ.SF1MNCA,13047.16,
2881,BDCQ.SF1MNCA,12972.527,
2882,BDCQ.SF1MNCA,12725.845,
2883,BDCQ.SF1MNCA,12091.179,
2884,BDCQ.SF1MNCA,13788.058,
2885,BDCQ.SF1MNCA,13772.667,
2886,BDCQ.SF1MNCA,13909.267,
2887,BDCQ.SF1MNCA,13128.303,
2888,BDCQ.SF1MNCA,15268.804,
2889,BDCQ.SF1MNCA,14908.758,
2890,BDCQ.SF1MNCA,14959.931,
2891,BDCQ.SF1MNCA,14039.008,
2892,BDCQ.SF1MNCA,15738.897,
2893,BDCQ.SF1MNCA,16148.297,
2894,BDCQ.SF1MNCA,15832.453,
2895,BDCQ.SF1MNCA,14473.174,
2896,BDCQ.SF1MNCA,13685.426,
2897,BDCQ.SF1MNCA,15078.735,
2898,BDCQ.SF1MNCA,14867.837,
2899,BDCQ.SF1MNCA,13964.161,
2900,BDCQ.SF1MNCA,16964.465,
2901,BDCQ.SF1MNCA,16723.798,
2902,BDCQ.SF1MNCA,17148.057,
2903,BDCQ.SF1MNCA,15833.86,
2904,BDCQ.SF1MNCA,19020.39,
2905,BDCQ.SF1MNCA,19683.93,
2906,BDCQ.SF1MNCA,19757.862,
2907,BDCQ.SF1MNCA,17985.021,
2908,BDCQ.SF1MNCA,20852.921,
2909,BDCQ.SF1MNCA,20872.67,
2910,BDCQ.SF1MNCS,12512.395,
2911,BDCQ.SF1MNCS,12672.285,
2912,BDCQ.SF1MNCS,12587.811,
2913,BDCQ.SF1MNCS,13045.564,
2914,BDCQ.SF1MNCS,13251.322,
2915,BDCQ.SF1MNCS,13452.218,
2916,BDCQ.SF1MNCS,13775.053,
